 DANE ; DEPARTAMENTO ; MUNICIPIO ; COD EPS ; NOMBRE EPS ; NIT IPS ; NOMBRE IPS ; FORMA DE CONTRATACIÓN ; VALOR ORDENADO $ ;" TOTAL GIRO 
 NOVIEMBRE 2024 $ "
73001;TOLIMA;IBAGUE;EPSS41;Nueva Eps;809003590;UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO;Capitación ; 1,841,228,392.00   ; 1,841,228,392.00   
73030;TOLIMA;AMBALEMA;EPSS37;Nueva Eps;890702408;HOSPITAL SAN ANTONIO E.S.E DE AMBALEMA;Capitación ; 2,585,460.00   ; 2,585,460.00   
73030;TOLIMA;AMBALEMA;EPSS41;Nueva Eps;890702408;HOSPITAL SAN ANTONIO E.S.E DE AMBALEMA;Capitación ; 28,019,660.00   ; 28,019,660.00   
73043;TOLIMA;ANZOATEGUI;EPSS37;Nueva Eps;800163519;HOSPITAL SAN JUAN DE DIOS EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE ANZOATEGUI;Capitación ; 2,554,136.00   ; 2,554,136.00   
73043;TOLIMA;ANZOATEGUI;EPSS41;Nueva Eps;800163519;HOSPITAL SAN JUAN DE DIOS EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE ANZOATEGUI;Capitación ; 37,084,090.00   ; 37,084,090.00   
73148;TOLIMA;CARMEN DE APICALA;EPSS37;Nueva Eps;890702241;HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL DEL ESTADO;Capitación ; 2,844,080.00   ; 2,844,080.00   
73148;TOLIMA;CARMEN DE APICALA;EPSS41;Nueva Eps;890702241;HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL DEL ESTADO;Capitación ; 54,407,640.00   ; 54,407,640.00   
73152;TOLIMA;CASABIANCA;EPSS37;Nueva Eps;800031724;E.S.E. HOSPITAL SANTO DOMINGO;Capitación ; 1,431,920.00   ; 1,431,920.00   
73152;TOLIMA;CASABIANCA;EPSS41;Nueva Eps;800031724;E.S.E. HOSPITAL SANTO DOMINGO;Capitación ; 24,833,584.00   ; 24,833,584.00   
73168;TOLIMA;CHAPARRAL;EPSI06;Pijaos;809009550;THE WALA IPS INDIGENA PUBLICA;Capitación ; 124,461,273.00   ; 124,461,273.00   
73168;TOLIMA;CHAPARRAL;EPSI06;Pijaos;900580962;DISFARMA G.C. S.A.S.;Capitación ; 42,831,630.00   ; 42,831,630.00   
73168;TOLIMA;CHAPARRAL;EPSS37;Nueva Eps;890701459;E.S.E. HOSPITAL SAN JUAN BAUTISTA;Capitación ; 69,412,585.00   ; 69,412,585.00   
73168;TOLIMA;CHAPARRAL;EPSS41;Nueva Eps;890701459;E.S.E. HOSPITAL SAN JUAN BAUTISTA;Capitación ; 469,328,145.00   ; 469,328,145.00   
73200;TOLIMA;COELLO;EPSS37;Nueva Eps;809002097;HOSPITAL NUESTRA SEÑORA DEL ROSARIO DE CHIQUINQUIRA DEL MUNICIPIO DE COELLO TOLIMA E.S.E;Capitación ; 1,361,459.00   ; 1,361,459.00   
73200;TOLIMA;COELLO;EPSS41;Nueva Eps;809002097;HOSPITAL NUESTRA SEÑORA DEL ROSARIO DE CHIQUINQUIRA DEL MUNICIPIO DE COELLO TOLIMA E.S.E;Capitación ; 60,439,852.00   ; 60,439,852.00   
73217;TOLIMA;COYAIMA;EPSI06;Pijaos;809009550;THE WALA IPS INDIGENA PUBLICA;Capitación ; 224,897,303.00   ; 224,897,303.00   
73217;TOLIMA;COYAIMA;EPSI06;Pijaos;900580962;DISFARMA G.C. S.A.S.;Capitación ; 62,412,173.00   ; 62,412,173.00   
73236;TOLIMA;DOLORES;EPSS37;Nueva Eps;890700568;HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO;Capitación ; 2,731,932.00   ; 2,731,932.00   
73236;TOLIMA;DOLORES;EPSS41;Nueva Eps;890700568;HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO;Capitación ; 85,253,624.00   ; 85,253,624.00   
73268;TOLIMA;ESPINAL;EPSS37;Nueva Eps;890701033;E.S.E. HOSPITAL SAN RAFAEL DE EL ESPINAL EMPRESA SOCIAL DEL ESTADO;Capitación ; 27,760,320.00   ; 27,760,320.00   
73268;TOLIMA;ESPINAL;EPSS41;Nueva Eps;890701033;E.S.E. HOSPITAL SAN RAFAEL DE EL ESPINAL EMPRESA SOCIAL DEL ESTADO;Capitación ; 484,309,056.00   ; 484,309,056.00   
73270;TOLIMA;FALAN;EPSS37;Nueva Eps;800193490;EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA NIVEL I DEL MUNICIPIO DE FALAN;Capitación ; 3,363,789.00   ; 3,363,789.00   
73270;TOLIMA;FALAN;EPSS41;Nueva Eps;800193490;EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA NIVEL I DEL MUNICIPIO DE FALAN;Capitación ; 49,139,547.00   ; 49,139,547.00   
73275;TOLIMA;FLANDES;EPSS41;Nueva Eps;809003128;HOSPITAL NUESTRA SEÑORA DE FATIMA E.S.E;Capitación ; 19,767,979.00   ; 19,767,979.00   
73283;TOLIMA;FRESNO;EPSS37;Nueva Eps;890700901;HOSPITAL SAN VICENTE DE PAUL EMPRESA SOCIAL DEL ESTADO;Capitación ; 12,976,110.00   ; 12,976,110.00   
73283;TOLIMA;FRESNO;EPSS41;Nueva Eps;890700901;HOSPITAL SAN VICENTE DE PAUL EMPRESA SOCIAL DEL ESTADO;Capitación ; 220,251,864.00   ; 220,251,864.00   
73319;TOLIMA;GUAMO;EPSS37;Nueva Eps;890701715;E.S.E. HOSPITAL SAN ANTONIO;Capitación ; 7,538,658.00   ; 7,538,658.00   
73319;TOLIMA;GUAMO;EPSS41;Nueva Eps;890701715;E.S.E. HOSPITAL SAN ANTONIO;Capitación ; 214,586,632.00   ; 214,586,632.00   
73347;TOLIMA;HERVEO;EPSS37;Nueva Eps;890700907;HOSPITAL SAN ANTONIO E.S.E.;Capitación ; 1,483,776.00   ; 1,483,776.00   
73347;TOLIMA;HERVEO;EPSS41;Nueva Eps;890700907;HOSPITAL SAN ANTONIO E.S.E.;Capitación ; 52,520,960.00   ; 52,520,960.00   
73349;TOLIMA;HONDA;EPSS37;Nueva Eps;890700666;HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO;Capitación ; 6,697,252.00   ; 6,697,252.00   
73349;TOLIMA;HONDA;EPSS41;Nueva Eps;890700666;HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO;Capitación ; 139,226,430.00   ; 139,226,430.00   
73352;TOLIMA;ICONONZO;EPSS37;Nueva Eps;890702190;HOSPITAL SUMAPAZ E.S.E.;Capitación ; 3,277,260.00   ; 3,277,260.00   
73352;TOLIMA;ICONONZO;EPSS41;Nueva Eps;890702190;HOSPITAL SUMAPAZ E.S.E.;Capitación ; 60,465,447.00   ; 60,465,447.00   
73443;TOLIMA;MARIQUITA;EPSS37;Nueva Eps;890706067;HOSPITAL SAN JOSÉ;Capitación ; 20,343,360.00   ; 20,343,360.00   
73443;TOLIMA;MARIQUITA;EPSS41;Nueva Eps;890706067;HOSPITAL SAN JOSÉ;Capitación ; 260,183,098.00   ; 260,183,098.00   
73449;TOLIMA;MELGAR;EPSS37;Nueva Eps;890702369;CENTRAL DE URGENCIAS LOUIS PASTEUR E.S.E;Capitación ; 18,422,476.00   ; 18,422,476.00   
73449;TOLIMA;MELGAR;EPSS41;Nueva Eps;890702369;CENTRAL DE URGENCIAS LOUIS PASTEUR E.S.E;Capitación ; 146,070,936.00   ; 146,070,936.00   
73461;TOLIMA;MURILLO;EPSS37;Nueva Eps;809001159;HOSPITAL RAMON MARIA ARANA ESE;Capitación ; 1,323,597.00   ; 1,323,597.00   
73461;TOLIMA;MURILLO;EPSS41;Nueva Eps;809001159;HOSPITAL RAMON MARIA ARANA ESE;Capitación ; 48,439,006.00   ; 48,439,006.00   
73483;TOLIMA;NATAGAIMA;EPSI06;Pijaos;800182136;HOSPITAL SAN ANTONIO E.S.E. DE NATAGAIMA TOLIMA;Capitación ; 80,957,817.00   ; 80,957,817.00   
73483;TOLIMA;NATAGAIMA;EPSI06;Pijaos;809009550;THE WALA IPS INDIGENA PUBLICA;Capitación ; 266,122,458.00   ; 266,122,458.00   
73483;TOLIMA;NATAGAIMA;EPSI06;Pijaos;900580962;DISFARMA G.C. S.A.S.;Capitación ; 43,650,457.00   ; 43,650,457.00   
73483;TOLIMA;NATAGAIMA;EPSS37;Nueva Eps;800182136;HOSPITAL SAN ANTONIO E.S.E. DE NATAGAIMA TOLIMA;Capitación ; 2,299,466.00   ; 2,299,466.00   
73483;TOLIMA;NATAGAIMA;EPSS41;Nueva Eps;800182136;HOSPITAL SAN ANTONIO E.S.E. DE NATAGAIMA TOLIMA;Capitación ; 35,875,567.00   ; 35,875,567.00   
73504;TOLIMA;ORTEGA;EPSI06;Pijaos;809009550;THE WALA IPS INDIGENA PUBLICA;Capitación ; 234,022,456.00   ; 234,022,456.00   
73504;TOLIMA;ORTEGA;EPSI06;Pijaos;890700967;HOSPITAL SAN JOSE DE ORTEGA;Capitación ; 99,008,061.00   ; 99,008,061.00   
73504;TOLIMA;ORTEGA;EPSI06;Pijaos;900580962;DISFARMA G.C. S.A.S.;Capitación ; 54,006,460.00   ; 54,006,460.00   
73504;TOLIMA;ORTEGA;EPSS37;Nueva Eps;890700967;HOSPITAL SAN JOSE DE ORTEGA;Capitación ; 4,601,025.00   ; 4,601,025.00   
73504;TOLIMA;ORTEGA;EPSS41;Nueva Eps;890700967;HOSPITAL SAN JOSE DE ORTEGA;Capitación ; 138,077,940.00   ; 138,077,940.00   
73520;TOLIMA;PALOCABILDO;EPSS41;Nueva Eps;809004280;HOSPITAL RICARDO ACOSTA NIVEL I EMPRESA SOCIAL DEL ESTADO;Capitación ; 60,699,752.00   ; 60,699,752.00   
73555;TOLIMA;PLANADAS;EPSI06;Pijaos;890704555;HOSPITAL CENTRO E.S.E. DE PLANADAS;Capitación ; 149,754,016.00   ; 149,754,016.00   
73555;TOLIMA;PLANADAS;EPSS37;Nueva Eps;890704555;HOSPITAL CENTRO E.S.E. DE PLANADAS;Capitación ; 10,849,637.00   ; 10,849,637.00   
73555;TOLIMA;PLANADAS;EPSS41;Nueva Eps;890704555;HOSPITAL CENTRO E.S.E. DE PLANADAS;Capitación ; 467,531,513.00   ; 467,531,513.00   
73555;TOLIMA;PLANADAS;ESS024;Coosalud;890704555;HOSPITAL CENTRO E.S.E. DE PLANADAS;Capitación ; 43,189,383.00   ; 43,189,383.00   
73563;TOLIMA;PRADO;EPSI06;Pijaos;900580962;DISFARMA G.C. S.A.S.;Capitación ; 5,812,880.00   ; 5,812,880.00   
73563;TOLIMA;PRADO;EPSS37;Nueva Eps;890701490;E.S.E. HOSPITAL SAN VICENTE DE PAUL;Capitación ; 3,521,174.00   ; 3,521,174.00   
73563;TOLIMA;PRADO;EPSS41;Nueva Eps;890701490;E.S.E. HOSPITAL SAN VICENTE DE PAUL;Capitación ; 35,639,728.00   ; 35,639,728.00   
73585;TOLIMA;PURIFICACION;EPSI06;Pijaos;900580962;DISFARMA G.C. S.A.S.;Capitación ; 9,782,440.00   ; 9,782,440.00   
73585;TOLIMA;PURIFICACION;EPSS37;Nueva Eps;890701353;NUEVO HOSPITAL LA CANDELARIA;Capitación ; 48,219,408.00   ; 48,219,408.00   
73585;TOLIMA;PURIFICACION;EPSS41;Nueva Eps;890701353;NUEVO HOSPITAL LA CANDELARIA;Capitación ; 173,413,620.00   ; 173,413,620.00   
73616;TOLIMA;RIOBLANCO;EPSI06;Pijaos;890700694;HOSPITAL MARIA INMACULADA E.S.E;Capitación ; 114,500,365.00   ; 114,500,365.00   
73616;TOLIMA;RIOBLANCO;EPSS37;Nueva Eps;890700694;HOSPITAL MARIA INMACULADA E.S.E;Capitación ; 5,690,875.00   ; 5,690,875.00   
73616;TOLIMA;RIOBLANCO;EPSS41;Nueva Eps;890700694;HOSPITAL MARIA INMACULADA E.S.E;Capitación ; 121,827,675.00   ; 121,827,675.00   
73622;TOLIMA;RONCESVALLES;EPSS37;Nueva Eps;890701435;HOSPITAL SANTA LUCIA EMPRESA SOCIAL DEL ESTADO;Capitación ; 3,176,064.00   ; 3,176,064.00   
73622;TOLIMA;RONCESVALLES;EPSS41;Nueva Eps;890701435;HOSPITAL SANTA LUCIA EMPRESA SOCIAL DEL ESTADO;Capitación ; 50,519,268.00   ; 50,519,268.00   
73624;TOLIMA;ROVIRA;EPSS37;Nueva Eps;809005719;HOSPITAL SAN VICENTE E.S.E;Capitación ; 8,164,440.00   ; 8,164,440.00   
73624;TOLIMA;ROVIRA;EPSS41;Nueva Eps;809005719;HOSPITAL SAN VICENTE E.S.E;Capitación ; 210,733,268.00   ; 210,733,268.00   
73671;TOLIMA;SALDAÑA;EPSI06;Pijaos;890701353;NUEVO HOSPITAL LA CANDELARIA;Capitación ; 49,956,534.00   ; 49,956,534.00   
73671;TOLIMA;SALDAÑA;EPSI06;Pijaos;900580962;DISFARMA G.C. S.A.S.;Capitación ; 8,455,443.00   ; 8,455,443.00   
73671;TOLIMA;SALDAÑA;EPSS37;Nueva Eps;890701300;HOSPITAL SAN CARLOS ESE SALDAÑA TOLIMA;Capitación ; 6,342,927.00   ; 6,342,927.00   
73671;TOLIMA;SALDAÑA;EPSS41;Nueva Eps;890701300;HOSPITAL SAN CARLOS ESE SALDAÑA TOLIMA;Capitación ; 125,887,473.00   ; 125,887,473.00   
73675;TOLIMA;SAN ANTONIO;EPSI06;Pijaos;809009550;THE WALA IPS INDIGENA PUBLICA;Capitación ; 82,235,337.00   ; 82,235,337.00   
73675;TOLIMA;SAN ANTONIO;EPSI06;Pijaos;890701922;HOSPITAL LA MISERICORDIA E.S.E;Capitación ; 32,710,210.00   ; 32,710,210.00   
73675;TOLIMA;SAN ANTONIO;EPSI06;Pijaos;900580962;DISFARMA G.C. S.A.S.;Capitación ; 18,091,180.00   ; 18,091,180.00   
73675;TOLIMA;SAN ANTONIO;EPSS37;Nueva Eps;890701922;HOSPITAL LA MISERICORDIA E.S.E;Capitación ; 3,341,088.00   ; 3,341,088.00   
73675;TOLIMA;SAN ANTONIO;EPSS41;Nueva Eps;890701922;HOSPITAL LA MISERICORDIA E.S.E;Capitación ; 73,792,672.00   ; 73,792,672.00   
73678;TOLIMA;SAN LUIS;EPSS41;Nueva Eps;809001086;HOSPITAL SERAFIN MONTAÑA CUELLAR ESE;Capitación ; 104,001,870.00   ; 104,001,870.00   
73686;TOLIMA;SANTA ISABEL;EPSS37;Nueva Eps;890701543;HOSPITAL CARLOS TORRENTE LLANO EMPRESA SOCIAL DEL ESTADO;Capitación ; 2,180,544.00   ; 2,180,544.00   
73686;TOLIMA;SANTA ISABEL;EPSS41;Nueva Eps;890701543;HOSPITAL CARLOS TORRENTE LLANO EMPRESA SOCIAL DEL ESTADO;Capitación ; 72,457,660.00   ; 72,457,660.00   
73770;TOLIMA;SUAREZ;EPSS37;Nueva Eps;809005452;HOSPITAL SANTA ROSA DE LIMA E. S. E.;Capitación ; 1,134,105.00   ; 1,134,105.00   
73770;TOLIMA;SUAREZ;EPSS41;Nueva Eps;809005452;HOSPITAL SANTA ROSA DE LIMA E. S. E.;Capitación ; 32,958,480.00   ; 32,958,480.00   
73861;TOLIMA;VENADILLO;EPSS37;Nueva Eps;890701010;HOSPITAL SANTA BARBARA E.S.E. DE VENADILLO;Capitación ; 3,775,428.00   ; 3,775,428.00   
73861;TOLIMA;VENADILLO;EPSS41;Nueva Eps;890701010;HOSPITAL SANTA BARBARA E.S.E. DE VENADILLO;Capitación ; 111,841,980.00   ; 111,841,980.00   
73870;TOLIMA;VILLA HERMOSA;EPSS37;Nueva Eps;890704505;HOSPITAL ISMAEL PERDOMO EMPRESA SOCIAL DEL ESTADO;Capitación ; 2,081,310.00   ; 2,081,310.00   
73870;TOLIMA;VILLA HERMOSA;EPSS41;Nueva Eps;890704505;HOSPITAL ISMAEL PERDOMO EMPRESA SOCIAL DEL ESTADO;Capitación ; 53,773,482.00   ; 53,773,482.00   
73873;TOLIMA;VILLARRICA;EPSS41;Nueva Eps;890702476;HOSPITAL LA MILAGROSA EMPRESA SOCIAL DEL ESTADO;Capitación ; 14,869,089.00   ; 14,869,089.00   
76001;VALLE;SANTIAGO DE CALI;EPSS02;Salud Total;800003765;VIRREY SOLIS IPS SA;Capitación ; 626,531,807.00   ; 626,531,807.00   
76001;VALLE;SANTIAGO DE CALI;EPSS02;Salud Total;805016006;AMIGOS DE LA SALUD, AMISALUD SAS;Capitación ; 23,948,952.00   ; 23,948,952.00   
76001;VALLE;SANTIAGO DE CALI;EPSS02;Salud Total;900710318;SUMEDICA IPS S.A.S;Capitación ; 18,067,689.00   ; 18,067,689.00   
76001;VALLE;SANTIAGO DE CALI;EPSS10;Suramericana;805016006;AMIGOS DE LA SALUD, AMISALUD SAS;Capitación ; 48,028,505.00   ; 48,028,505.00   
76001;VALLE;SANTIAGO DE CALI;EPSS10;Suramericana;890303208;CAJA DE COMPENSACIÓN FAMILIAR DEL VALLE DEL CAUCA - COMFAMILIAR ANDI;Capitación ; 71,957,801.00   ; 71,957,801.00   
76001;VALLE;SANTIAGO DE CALI;EPSS10;Suramericana;900517017;SANACION Y VIDA I.P.S S.A.S;Capitación ; 752,951,251.00   ; 752,951,251.00   
76001;VALLE;SANTIAGO DE CALI;EPSS10;Suramericana;900632859;CARDIOPREVENT. S.A.S.;Capitación ; 121,101,076.00   ; 121,101,076.00   
76001;VALLE;SANTIAGO DE CALI;EPSS12;Comfenalco Valle;891409291;EVE DISTRIBUCIONES SAS;Capitación ; 724,256,548.00   ; 724,256,548.00   
76001;VALLE;SANTIAGO DE CALI;EPSS12;Comfenalco Valle;900438792;OPORTUNIDAD DE VIDA SAS;Capitación ; 79,324,097.00   ; 79,324,097.00   
76001;VALLE;SANTIAGO DE CALI;EPSS12;Comfenalco Valle;901601000;SALUD MEDCOL S.A.S.;Capitación ; 198,201,214.00   ; 198,201,214.00   
76001;VALLE;SANTIAGO DE CALI;EPSS37;Nueva Eps;805027287;E.S.E. RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO HOSPITAL JOAQUIN PAZ BORRERO;Capitación ; 113,014,356.00   ; 113,014,356.00   
76001;VALLE;SANTIAGO DE CALI;EPSS37;Nueva Eps;805027289;E.S.E. RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO HOSPITAL CAÑAVERALEJO;Capitación ; 171,720,504.00   ; 171,720,504.00   
76001;VALLE;SANTIAGO DE CALI;EPSS41;Nueva Eps;805027261;E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS;Capitación ; 129,224,603.00   ; 129,224,603.00   
76001;VALLE;SANTIAGO DE CALI;EPSS41;Nueva Eps;805027287;E.S.E. RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO HOSPITAL JOAQUIN PAZ BORRERO;Capitación ; 159,901,378.00   ; 159,901,378.00   
76001;VALLE;SANTIAGO DE CALI;EPSS41;Nueva Eps;805027289;E.S.E. RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO HOSPITAL CAÑAVERALEJO;Capitación ; 190,792,854.00   ; 190,792,854.00   
76001;VALLE;SANTIAGO DE CALI;ESS024;Coosalud;805027261;E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS;Capitación ; 1,046,718,843.00   ; 1,046,718,843.00   
76001;VALLE;SANTIAGO DE CALI;ESS024;Coosalud;805027287;E.S.E. RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO HOSPITAL JOAQUIN PAZ BORRERO;Capitación ; 745,418,608.00   ; 745,418,608.00   
76001;VALLE;SANTIAGO DE CALI;ESS024;Coosalud;805027289;E.S.E. RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO HOSPITAL CAÑAVERALEJO;Capitación ; 1,331,908,846.00   ; 1,331,908,846.00   
76001;VALLE;SANTIAGO DE CALI;ESS024;Coosalud;805027337;RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E;Capitación ; 1,855,504,424.00   ; 1,855,504,424.00   
76001;VALLE;SANTIAGO DE CALI;ESS024;Coosalud;805027338;E.S.E. HOSPITAL CARLOS CARMONA MONTOYA IPS;Capitación ; 228,707,084.00   ; 228,707,084.00   
76020;VALLE;ALCALA;EPSS37;Nueva Eps;891900438;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL;Capitación ; 37,024,472.00   ; 37,024,472.00   
76020;VALLE;ALCALA;EPSS41;Nueva Eps;891900438;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL;Capitación ; 207,212,114.00   ; 207,212,114.00   
76041;VALLE;ANSERMANUEVO;EPSS41;Nueva Eps;891900446;HOSPITAL SANTA ANA DE LOS CABALLEROS - ESE EMPRESA SOCIAL DEL ESTADO;Capitación ; 265,208,386.00   ; 265,208,386.00   
76054;VALLE;ARGELIA;EPSS41;Nueva Eps;891901101;E.S.E. HOSPITAL PIO XII EMPRESA SOCIAL DEL ESTADO;Capitación ; 11,078,381.00   ; 11,078,381.00   
76054;VALLE;ARGELIA;ESS024;Coosalud;891901101;E.S.E. HOSPITAL PIO XII EMPRESA SOCIAL DEL ESTADO;Capitación ; 83,434,158.00   ; 83,434,158.00   
76100;VALLE;BOLIVAR;EPSI03;Asociación Indígena del Cauca;891900414;E.S.E. HOSPITAL SANTA ANA;Capitación ; 36,266,228.00   ; 36,266,228.00   
76100;VALLE;BOLIVAR;EPSS37;Nueva Eps;891900414;E.S.E. HOSPITAL SANTA ANA;Capitación ; 31,148,820.00   ; 31,148,820.00   
76100;VALLE;BOLIVAR;EPSS41;Nueva Eps;891900414;E.S.E. HOSPITAL SANTA ANA;Capitación ; 179,231,994.00   ; 179,231,994.00   
76109;VALLE;BUENAVENTURA;EPSS12;Comfenalco Valle;901023779;IPS MANANTIAL DE VIDA;Capitación ; 108,587,068.00   ; 108,587,068.00   
76109;VALLE;BUENAVENTURA;EPSS37;Nueva Eps;835000972;HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO;Capitación ; 143,069,900.00   ; 143,069,900.00   
76109;VALLE;BUENAVENTURA;EPSS41;Nueva Eps;835000972;HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO;Capitación ; 103,165,890.00   ; 103,165,890.00   
76109;VALLE;BUENAVENTURA;ESS024;Coosalud;800155000;HOSPITAL SAN AGUSTIN EMPRESA SOCIAL DEL ESTADO;Capitación ; 143,431,448.00   ; 143,431,448.00   
76109;VALLE;BUENAVENTURA;ESS024;Coosalud;835000972;HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO;Capitación ; 994,105,487.00   ; 994,105,487.00   
76111;VALLE;BUGA;EPSS37;Nueva Eps;815001140;E.S.E. HOSPITAL DIVINO NIÑO EMPRESA SOCIAL DEL ESTADO;Capitación ; 33,396,699.00   ; 33,396,699.00   
76111;VALLE;BUGA;EPSS41;Nueva Eps;815001140;E.S.E. HOSPITAL DIVINO NIÑO EMPRESA SOCIAL DEL ESTADO;Capitación ; 215,562,282.00   ; 215,562,282.00   
76122;VALLE;CAICEDONIA;EPSS10;Suramericana;891900356;E.S.E. HOSPITAL SANTANDER EMPRESA SOCIAL DEL ESTADO;Capitación ; 8,114,022.00   ; 8,114,022.00   
76122;VALLE;CAICEDONIA;EPSS41;Nueva Eps;891900356;E.S.E. HOSPITAL SANTANDER EMPRESA SOCIAL DEL ESTADO;Capitación ; 208,002,744.00   ; 208,002,744.00   
76126;VALLE;CALIMA;EPSS37;Nueva Eps;890312380;ESE HOSPITAL SAN JORGE;Capitación ; 22,227,193.00   ; 22,227,193.00   
76126;VALLE;CALIMA;EPSS41;Nueva Eps;890312380;ESE HOSPITAL SAN JORGE;Capitación ; 126,299,158.00   ; 126,299,158.00   
76130;VALLE;CANDELARIA;EPSS37;Nueva Eps;891380184;E.S.E. HOSPITAL LOCAL CANDELARIA VALLE EMPRESA SOCIAL DEL ESTADO;Capitación ; 60,116,997.00   ; 60,116,997.00   
76130;VALLE;CANDELARIA;EPSS41;Nueva Eps;891380184;E.S.E. HOSPITAL LOCAL CANDELARIA VALLE EMPRESA SOCIAL DEL ESTADO;Capitación ; 53,816,202.00   ; 53,816,202.00   
76147;VALLE;CARTAGO;EPSS37;Nueva Eps;800065396;INSTITUTO DE DIAGNOSTICO MEDICO S.A.;Capitación ; 58,534,149.00   ; 58,534,149.00   
76147;VALLE;CARTAGO;EPSS37;Nueva Eps;836000386;I.P.S. DEL MUNICIPIO DE CARTAGO EMPRESA SOCIAL DEL ESTADO;Capitación ; 25,655,319.00   ; 25,655,319.00   
76147;VALLE;CARTAGO;EPSS41;Nueva Eps;836000386;I.P.S. DEL MUNICIPIO DE CARTAGO EMPRESA SOCIAL DEL ESTADO;Capitación ; 283,107,344.00   ; 283,107,344.00   
76147;VALLE;CARTAGO;ESS024;Coosalud;836000386;I.P.S. DEL MUNICIPIO DE CARTAGO EMPRESA SOCIAL DEL ESTADO;Capitación ; 1,118,158,460.00   ; 1,118,158,460.00   
76233;VALLE;DAGUA;EPSS37;Nueva Eps;890305496;E.S.E. HOSPITAL LOCAL JOSE RUFINO VIVAS EMPRESA SOCIAL DEL ESTADO;Capitación ; 54,625,410.00   ; 54,625,410.00   
76233;VALLE;DAGUA;EPSS41;Nueva Eps;890305496;E.S.E. HOSPITAL LOCAL JOSE RUFINO VIVAS EMPRESA SOCIAL DEL ESTADO;Capitación ; 154,981,770.00   ; 154,981,770.00   
76233;VALLE;DAGUA;ESS024;Coosalud;890305496;E.S.E. HOSPITAL LOCAL JOSE RUFINO VIVAS EMPRESA SOCIAL DEL ESTADO;Capitación ; 387,399,168.00   ; 387,399,168.00   
76243;VALLE;EL AGUILA;EPSS37;Nueva Eps;891901082;HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO;Capitación ; 3,980,555.00   ; 3,980,555.00   
76243;VALLE;EL AGUILA;EPSS41;Nueva Eps;891901082;HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO;Capitación ; 27,889,566.00   ; 27,889,566.00   
76243;VALLE;EL AGUILA;ESS024;Coosalud;891901082;HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO;Capitación ; 138,348,907.00   ; 138,348,907.00   
76246;VALLE;EL CAIRO;EPSS41;Nueva Eps;891900887;E.S.E. HOSPITAL SANTA CATALINA EMPRESA SOCIAL DEL ESTADO;Capitación ; 1,709,981.00   ; 1,709,981.00   
76246;VALLE;EL CAIRO;ESS024;Coosalud;891900887;E.S.E. HOSPITAL SANTA CATALINA EMPRESA SOCIAL DEL ESTADO;Capitación ; 99,773,168.00   ; 99,773,168.00   
76248;VALLE;EL CERRITO;EPSS37;Nueva Eps;891380103;E.S.E. HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO;Capitación ; 48,261,675.00   ; 48,261,675.00   
76248;VALLE;EL CERRITO;EPSS41;Nueva Eps;891380103;E.S.E. HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO;Capitación ; 23,231,775.00   ; 23,231,775.00   
